Title,Company,Experience,Location,Tags,Ratings,Reviews,Salary,Job_Type,Posted,Min_Exp_Needed,Max_Exp_Needed,Min_Salary,Max_Salary,Avg_Sal
Data Analyst,Reliance Jio Infocomm Ltd.,3-7 Yrs,"Mumbai, Thane","Data Analysis,Data Collection,Predictive Analytics,Statistical Tools,Data Analytics,Data Governance",4.0,10004.0,,PREFERRED,14 ,3,7,,,
Data Scientist / Analyst,Adoro,2-5 Yrs,Mumbai,"Computer science,Computer vision,deep learning,Analyst,Opencv,Statistical software,MATLAB,SQL",,,,,30+ ,2,5,,,
Marketing Manager & Analyst,EAGLE COATS PVT LTD,0-0 Yrs,Vijayawada,"Tally,Tally ERP,Marketing Management,Data Analysis,MS Office,Business Analysis",,,"6,00,000",HOT JOB,5 ,0,0,600000.0,600000.0,600000.0
Urgent Require DATA Entry Operator(WORK FROM Home/PART-TIME/FULL TIME),One2One Job Solutions,0-5 Yrs,"Delhi, Gurugram, Delhi","self employed,data,computer operator,Data Management,Computer Operating,MS Office,part time,fresher",,,"2,00,000 - 3,25,000",,3 ,0,5,200000.0,325000.0,262500.0
Urgent Require DATA Entry Operator(WORK FROM Home/PART-TIME/FULL TIME),One2One Job Solutions,0-5 Yrs,"Visakhapatnam, Hyderabad, Telkapalle","self employed,computer operator,Data Management,Computer Operating,Data,Data Entry,MS Office,part time",,,"2,00,000 - 4,50,000",,3 ,0,5,200000.0,450000.0,325000.0
Ionic Developer,Picon Infotech Pvt. Ltd.,0-3 Yrs,Indore,"Angular JS,Cordova,Ionic Framework,Angularjs,Android Application Development,Mobile Applications,Phonegap,Javascript",4.6,8.0,"1,75,000 - 3,00,000",,5 ,0,3,175000.0,300000.0,237500.0
Associate Vice President- Analytics- Life Insurance- IIT/IIM/ISB/XLRI,Huquo Consulting Pvt. Ltd,7-12 Yrs,Gurugram,"IT Skills,Machine Learning,Project Management,BPO,project management,Artificial Intelligence,Data Management,Data Modeling",,,,PREMIUM,20 ,7,12,,,
AI Technologist/Lead/Practitioner Required in Tier 1 company in Kochi,CIEL HR Services Pvt Ltd,10-15 Yrs,Kochin,"Reinforcement Learning,Tensorflow,Natural Language Processing,Machine Learning,Artificial Intelligence,Deep Learning,Torch,AWS",,,"15,00,000 - 30,00,000",PREFERRED,19 ,10,15,1500000.0,3000000.0,2250000.0
Deep Learning Architect,B G CONSULTANTS PVT LTD,7-12 Yrs,Gurugram,"IT Skills,Python,Machine Learning,image processing,deep learning,Theano,Deep learning development,PyTorch",,,,PREMIUM,25 ,7,12,,,
"Analytics Consultant - Auto Aftermarkets, Consumer Products",Inflexon Point,4-7 Yrs,Gurugram,"Analytics Consultant,Power BI,Artificial Intelligence,AI,Data Visualization,MongoDB,Consumer Products,Data Analytics",,,,PREMIUM,30+ ,4,7,,,
Product Manager,Info Corporate Service,3-7 Yrs,"Noida, Bengaluru","Business analytics,Excel,SAS,communication,analytical,SQL,IT Skills,Product Management",,,,HOT JOB,0 ,3,7,,,
Head - Compensation & Benefits - BPO/KPO,Antrors HR Solutions,12-16 Yrs,Bengaluru,"BPO,data analysis,Compensation and Benefits,HR Head,Benefits and Rewards,HR Operations,Compensation and Rewards",,,,HOT JOB,0 ,12,16,,,
Risk Reporting & Visualization - BI_ BFSI _ Bangalore/ Chennai/Pune,Wize Careers Consultants,3-8 Yrs,"Pune, Chennai, Bengaluru","Visualization,Risk Assessment,Reporting,Qlikview,Big Data,Power BI,Tableau,communication",,,"5,00,000 - 10,00,000",,0 ,3,8,500000.0,1000000.0,750000.0
Scrum Master | MNC | 5 Days Working | Permanent Position,CHANGE LEADERS CONSULTING,5-9 Yrs,"Chennai, Bengaluru","Use Cases,Scrum Master,User Stories,Data Analysis",,,,,0 ,5,9,,,
Credit risk Associate,Careernet Technologies Pvt Ltd,4-7 Yrs,Bengaluru,"sas,Banking,Credit Risk,Reporting,Credit Cards",,,,HOT JOB,0 ,4,7,,,
Product Manager,ACTD Consultant,5-10 Yrs,Bengaluru,"Gap Analysis,Product Management,Use Cases,Requirement Gathering",,,,HOT JOB,0 ,5,10,,,
Job Opening For Export Manager- Bangalore,Masadir HR Services Private Limited,4-7 Yrs,Bengaluru,"Export Documentation,Customer,Export Management,Technical Sales,Agents,DGFT",,,,PREMIUM,1 ,4,7,,,
PeopleSoft FSCM Functional,J&S Management Consultancy Services India Pvt Ltd,5-10 Yrs,"Hyderabad, Bengaluru","PeopleSoft FSCM,PeopleSoft,Oracle 11g,IT Skills,Oracle,9.2 peoplecode,GL,Inventory Managment",,,"5,00,000 - 13,00,000",HOT JOB,1 ,5,10,500000.0,1300000.0,900000.0
Director - Analytics - Bangalore - MNC - Ecommerce,Acara Solutions Inc,12-18 Yrs,Bengaluru,"Economics,Management Consulting,Marketing Operations,Data Management,Product Marketing,Statistical Modeling,Data Analysis,Mathematics",,,"20,00,000 - 35,00,000",PREMIUM,1 ,12,18,2000000.0,3500000.0,2750000.0
Urgent opening For Manager BD in Bangalore,Hector and Streak Consulting Pvt Ltd,6-11 Yrs,Bengaluru,"Business Development,IPC,Real Estate,business activity",,,"7,00,000 - 15,00,000",PREFERRED,1 ,6,11,700000.0,1500000.0,1100000.0
Open Position with Hralways,HR Always,10-20 Yrs,"Hyderabad, Pune, Bengaluru","IT Skills,Java,J2EE,Cloud,DevOps,Project Management,Program Management,Technical Management",,,"15,00,000 - 30,00,000",HOT JOB,1 ,10,20,1500000.0,3000000.0,2250000.0
SOC Power and Bin Split Lead,Mulya Consulting,7-12 Yrs,Bengaluru,"static power,power performance tradeoff,Computer Architecture,thermal characterization,power characterization,Data Analysis,dynamic power,performance optimization",,,,HOT JOB,0 ,7,12,,,
Social Media Content & Community Manager - Internet/ Ecommerce,Talpro,3-8 Yrs,Bengaluru,"Community Development,Social Media,Product Design,Social Media Manager,Design Engineering,Data Analysis,Brand Awareness,Community Manager",,,,HOT JOB,0 ,3,8,,,
Zone Manager - Business Development - Bike/Scooter Rentals,Catalyst,5-10 Yrs,"Gandhinagar, Chandigarh, Hyderabad, Ahmedabad, Gurugram, Bengaluru, Bihar, Gujarat","market research,Team management,BTL,Data analysis,Bike/Scooter Rental Sales,Sales,B2B Sales,Business Development",,,,HOT JOB,0 ,5,10,,,
MIS Manager,Bion,3-8 Yrs,Bengaluru,"MIS,Pivot Tables,Data Analysis,Consolidation,MIS Reporting,MS Excel,Dashboards,Reporting",,,,HOT JOB,0 ,3,8,,,
Hiring For Technical Project Manager with a leading US based IT Firm,Mount Talent Consulting Private Limited,7-12 Yrs,"Pune, Bengaluru, Delhi","written communication,Java,Machine learning,Agile Framework,BigData,Agile,IT Skills,Scaled Agile Framework",,,,PREMIUM,30+ ,7,12,,,
MIS Manager,Bion,3-6 Yrs,Bengaluru,"Pivot Tables,MS Excel,Reporting & Data Analysis,MIS Reporting",,,,HOT JOB,0 ,3,6,,,
MIS Manager,Bion,3-5 Yrs,Bengaluru,"MIS,Pivot Tables,Data Analysis,Reporting,MIS Manager,MIS Reporting,MS Excel",,,,HOT JOB,0 ,3,5,,,
Development Manager,Talpro,10-14 Yrs,Bengaluru,"IT Skills,Java,Testing,DevOps,Product Management,Big Data,Pig,Ambari",,,,HOT JOB,0 ,10,14,,,
MIS Manager,Catalyst,3-8 Yrs,Bengaluru,"Pivot Tables,MS Excel,Consolidation,Data Analysis,Dashboards,Reporting,MIS Reporting",,,,HOT JOB,0 ,3,8,,,
Principal Software Engineer- Web Application Developer,DUN & BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,3-6 Yrs,Hyderabad,"Object oriented design,RCA,jQuery,Web technologies,Javascript,Agile,JSON,Testing",3.8,108.0,,,0 ,3,6,,,
Product Manager,Info Corporate Service,3-7 Yrs,"Noida, Bengaluru","communication,Excel,SAS,SQL,Analytical,Business analytics,IT Skills,Product Management",,,,PREMIUM,2 ,3,7,,,
Openings For HR - Risk & Compliance lead only female candidates,Inspiration Manpower Consultancy Pvt. Ltd.,13-18 Yrs,Bengaluru,"HR Processes,Training,Internal Audit,SOX Compliance,Policies,Risk Assurance,Audit Compliance,Hr Compliance",,,,PREMIUM,30+ ,13,18,,,
Openings For HR Risk and compliance lead- Female candidates only.,Inspiration Manpower Consultancy Pvt. Ltd.,13-18 Yrs,Bengaluru,"Training,HR Processes,Unit Testing,Hr Compliance,Hr Transformation",,,,PREMIUM,30+ ,13,18,,,
Production Co'ordinator - Contract Manufacturing,Quepreon Biologicals Private Limited,1-3 Yrs,Bengaluru,"Drug Regulatory Affairs,Business Communication Skills,Data Analysis",,,"2,00,000 - 3,00,000",,18 ,1,3,200000.0,300000.0,250000.0
Looking For Salesforce CX Consultant For MNC - Urgent Requirement,U. S. Recruitment Consultants,6-10 Yrs,"Mumbai, Hyderabad, Bengaluru","SALES CLOUD,Cpq,Salesforce.com,IT Recruitment,Artificial Intelligence,Digital Transformation,Requirements Management,Troubleshooting Skills",,,"16,00,000 - 30,00,000",PREMIUM,30+ ,6,10,1600000.0,3000000.0,2300000.0
Urgent opening in Finance & Risk profile For Manager,Mount Talent Consulting Private Limited,8-12 Yrs,"Chennai, Bengaluru, Delhi, Mumbai ","Market Risk,Credit Risk,Risk Modeling,Middle East,Technology Consulting,Risk Management",,,"25,00,000 - 32,50,000",PREMIUM,30+ ,8,12,2500000.0,3250000.0,2875000.0
Opportunity as Medical Writer with the leading CRO- Remote Working,Adecco India Private Limited,2-6 Yrs,"Mohali, Hyderabad, Bengaluru, Mumbai ","Medical Writing,PSUR,PBRER,Aggregate report,Regulatory,Periodic Safety Update Reports,Periodic Benefit Risk Evaluation Reports,Pharmacovigilance",,,,HOT JOB,20 ,2,6,,,
Sevice Operation Desk,Sigma-Byte Computers Pvt. LTd.,1-6 Yrs,Bengaluru,"ERP,Customer Service,Project Management,Branch Operations,MIS,Data Management,Service Desk,Technical Support",4.0,22.0,"1,50,000 - 3,00,000",,20 ,1,6,150000.0,300000.0,225000.0
Market Research/Analytics Role - Internet/Online,Jobs Territory,5-10 Yrs,Bengaluru,"Data Visualization,Data Analytics,Market Research,Analytics,SQL",,,,HOT JOB,21 ,5,10,,,
Process Associate,Ib Business Services Llp,2-5 Yrs,Bengaluru,"Data Validation,Non It,Data Analysis,LPO,KPO,ITES,Data Entry,Litigation Support",4.1,3.0,,,24 ,2,5,,,
Manager Talent Management,Vipany Management Consulting Pvt Ltd.,10-20 Yrs,Bengaluru,Talent Management,,,"17,00,000 - 32,00,000",,30+ ,10,20,1700000.0,3200000.0,2450000.0
Group Leader( FR&D) Biologics Injectable at Bangalore,BVR People Consulting,12-22 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,PREMIUM,25 ,12,22,,,
Lead FR&D -Bio-Similar-Sterile injectable at Bangalore,BVR People Consulting,9-14 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,,30+ ,9,14,,,
Growth Hacker - Marketing - Internet/ Online,Jobs Territory,3-7 Yrs,"Bengaluru, Delhi, Mumbai ","Social Media,Online Marketing,SEM,Web Analytics,Campaign Management,SEO,Marketing",,,,HOT JOB,28 ,3,7,,,
Lead - Digital Projects,Cerentral Consultants Pvt Ltd,8-10 Yrs,Bengaluru,"Knowledge Sharing,Communication Skills,Process Automation,Cloud Computing,Artificial Intelligence,Big Data,Digital Transformation,Data Analytics",,,,PREMIUM,30 ,8,10,,,
Development Manager,Talpro,10-14 Yrs,Bengaluru,"IT Skills,Java,Testing,DevOps,Product Management,Big Data,Pig,Ambari",,,,HOT JOB,0 ,10,14,,,
MIS Manager,Catalyst,3-8 Yrs,Bengaluru,"Pivot Tables,MS Excel,Consolidation,Data Analysis,Dashboards,Reporting,MIS Reporting",,,,HOT JOB,0 ,3,8,,,
Principal Software Engineer- Web Application Developer,DUN & BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,3-6 Yrs,Hyderabad,"Object oriented design,RCA,jQuery,Web technologies,Javascript,Agile,JSON,Testing",3.8,108.0,,,0 ,3,6,,,
Product Manager,Info Corporate Service,3-7 Yrs,"Noida, Bengaluru","communication,Excel,SAS,SQL,Analytical,Business analytics,IT Skills,Product Management",,,,PREMIUM,2 ,3,7,,,
Openings For HR - Risk & Compliance lead only female candidates,Inspiration Manpower Consultancy Pvt. Ltd.,13-18 Yrs,Bengaluru,"HR Processes,Training,Internal Audit,SOX Compliance,Policies,Risk Assurance,Audit Compliance,Hr Compliance",,,,PREMIUM,30+ ,13,18,,,
Openings For HR Risk and compliance lead- Female candidates only.,Inspiration Manpower Consultancy Pvt. Ltd.,13-18 Yrs,Bengaluru,"Training,HR Processes,Unit Testing,Hr Compliance,Hr Transformation",,,,PREMIUM,30+ ,13,18,,,
Production Co'ordinator - Contract Manufacturing,Quepreon Biologicals Private Limited,1-3 Yrs,Bengaluru,"Drug Regulatory Affairs,Business Communication Skills,Data Analysis",,,"2,00,000 - 3,00,000",,18 ,1,3,200000.0,300000.0,250000.0
Looking For Salesforce CX Consultant For MNC - Urgent Requirement,U. S. Recruitment Consultants,6-10 Yrs,"Mumbai, Hyderabad, Bengaluru","SALES CLOUD,Cpq,Salesforce.com,IT Recruitment,Artificial Intelligence,Digital Transformation,Requirements Management,Troubleshooting Skills",,,"16,00,000 - 30,00,000",PREMIUM,30+ ,6,10,1600000.0,3000000.0,2300000.0
Urgent opening in Finance & Risk profile For Manager,Mount Talent Consulting Private Limited,8-12 Yrs,"Chennai, Bengaluru, Delhi, Mumbai ","Market Risk,Credit Risk,Risk Modeling,Middle East,Technology Consulting,Risk Management",,,"25,00,000 - 32,50,000",PREMIUM,30+ ,8,12,2500000.0,3250000.0,2875000.0
Opportunity as Medical Writer with the leading CRO- Remote Working,Adecco India Private Limited,2-6 Yrs,"Mohali, Hyderabad, Bengaluru, Mumbai ","Medical Writing,PSUR,PBRER,Aggregate report,Regulatory,Periodic Safety Update Reports,Periodic Benefit Risk Evaluation Reports,Pharmacovigilance",,,,HOT JOB,20 ,2,6,,,
Sevice Operation Desk,Sigma-Byte Computers Pvt. LTd.,1-6 Yrs,Bengaluru,"ERP,Customer Service,Project Management,Branch Operations,MIS,Data Management,Service Desk,Technical Support",4.0,22.0,"1,50,000 - 3,00,000",,20 ,1,6,150000.0,300000.0,225000.0
Market Research/Analytics Role - Internet/Online,Jobs Territory,5-10 Yrs,Bengaluru,"Data Visualization,Data Analytics,Market Research,Analytics,SQL",,,,HOT JOB,21 ,5,10,,,
Process Associate,Ib Business Services Llp,2-5 Yrs,Bengaluru,"Data Validation,Non It,Data Analysis,LPO,KPO,ITES,Data Entry,Litigation Support",4.1,3.0,,,24 ,2,5,,,
Manager Talent Management,Vipany Management Consulting Pvt Ltd.,10-20 Yrs,Bengaluru,Talent Management,,,"17,00,000 - 32,00,000",,30+ ,10,20,1700000.0,3200000.0,2450000.0
Group Leader( FR&D) Biologics Injectable at Bangalore,BVR People Consulting,12-22 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,PREMIUM,25 ,12,22,,,
Lead FR&D -Bio-Similar-Sterile injectable at Bangalore,BVR People Consulting,9-14 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,,30+ ,9,14,,,
Growth Hacker - Marketing - Internet/ Online,Jobs Territory,3-7 Yrs,"Bengaluru, Delhi, Mumbai ","Social Media,Online Marketing,SEM,Web Analytics,Campaign Management,SEO,Marketing",,,,HOT JOB,28 ,3,7,,,
Lead - Digital Projects,Cerentral Consultants Pvt Ltd,8-10 Yrs,Bengaluru,"Knowledge Sharing,Communication Skills,Process Automation,Cloud Computing,Artificial Intelligence,Big Data,Digital Transformation,Data Analytics",,,,PREMIUM,30 ,8,10,,,
Software Engineer,Infogain India (P) Ltd.,2-3 Yrs,Noida,"Dotnet Core,Microservices,SQL,Manual testing,Managed services,PDF,Artificial Intelligence,Javascript",3.4,345.0,,,0 ,2,3,,,
Software Engineer,Infogain India (P) Ltd.,2-3 Yrs,Mumbai,"Manual testing,Managed services,PDF,Artificial Intelligence,Healthcare,MSP,EJB,microsoft",3.4,345.0,,,0 ,2,3,,,
Opportunity as Medical Writer with the leading CRO- Remote Working,Adecco India Private Limited,2-6 Yrs,"Mohali, Hyderabad, Bengaluru, Mumbai ","Medical Writing,PSUR,PBRER,Aggregate report,Regulatory,Periodic Safety Update Reports,Periodic Benefit Risk Evaluation Reports,Pharmacovigilance",,,,HOT JOB,20 ,2,6,,,
Sevice Operation Desk,Sigma-Byte Computers Pvt. LTd.,1-6 Yrs,Bengaluru,"ERP,Customer Service,Project Management,Branch Operations,MIS,Data Management,Service Desk,Technical Support",4.0,22.0,"1,50,000 - 3,00,000",,20 ,1,6,150000.0,300000.0,225000.0
Market Research/Analytics Role - Internet/Online,Jobs Territory,5-10 Yrs,Bengaluru,"Data Visualization,Data Analytics,Market Research,Analytics,SQL",,,,HOT JOB,21 ,5,10,,,
Process Associate,Ib Business Services Llp,2-5 Yrs,Bengaluru,"Data Validation,Non It,Data Analysis,LPO,KPO,ITES,Data Entry,Litigation Support",4.1,3.0,,,24 ,2,5,,,
Manager Talent Management,Vipany Management Consulting Pvt Ltd.,10-20 Yrs,Bengaluru,Talent Management,,,"17,00,000 - 32,00,000",,30+ ,10,20,1700000.0,3200000.0,2450000.0
Group Leader( FR&D) Biologics Injectable at Bangalore,BVR People Consulting,12-22 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,PREMIUM,25 ,12,22,,,
Lead FR&D -Bio-Similar-Sterile injectable at Bangalore,BVR People Consulting,9-14 Yrs,Bengaluru,"Statistical Software,Team Management Skills,Biologics,Sterile,Injectables,Formulation Development,Technology Transfer,Statistical Data Analysis",,,,,30+ ,9,14,,,
Growth Hacker - Marketing - Internet/ Online,Jobs Territory,3-7 Yrs,"Bengaluru, Delhi, Mumbai ","Social Media,Online Marketing,SEM,Web Analytics,Campaign Management,SEO,Marketing",,,,HOT JOB,28 ,3,7,,,
Lead - Digital Projects,Cerentral Consultants Pvt Ltd,8-10 Yrs,Bengaluru,"Knowledge Sharing,Communication Skills,Process Automation,Cloud Computing,Artificial Intelligence,Big Data,Digital Transformation,Data Analytics",,,,PREMIUM,30 ,8,10,,,
Software Engineer,Infogain India (P) Ltd.,2-3 Yrs,Noida,"Dotnet Core,Microservices,SQL,Manual testing,Managed services,PDF,Artificial Intelligence,Javascript",3.4,345.0,,,0 ,2,3,,,
Software Engineer,Infogain India (P) Ltd.,2-3 Yrs,Mumbai,"Manual testing,Managed services,PDF,Artificial Intelligence,Healthcare,MSP,EJB,microsoft",3.4,345.0,,,0 ,2,3,,,
Delivery Manager/Head - Hyper-Automation (RPA & AI),Netlabs Global IT Services Pvt. Ltd.,8-13 Yrs,Bengaluru,"Hyper-automation,Intelligent automation,Delivery planning,IT Skills,RPA,Delivery Excellence,Program Delivery,Effort Estimation",,,,PREMIUM,30+ ,8,13,,,
AI/ML Architect,Excellent Opportunity Placements,10-14 Yrs,Bengaluru,"Scala,Java,AWS,PySpark,Python,Hadoop,big data modeling,AI",,,"25,00,000 - 35,00,000",PREMIUM,8 ,10,14,2500000.0,3500000.0,3000000.0
Solution Architect,Confidential,9-14 Yrs,"Mumbai, Bengaluru","IT Skills,Python,Software Development,Testing,Cloud,AWS,work from home,Airflow",,,,PREMIUM,30+ ,9,14,,,
Java Full Stack Lead Hyderabad Client of Capital Placement Services,Capital Placement Services,5-10 Yrs,"Hyderabad, Bengaluru, Delhi","JavaScript,HTML5,Core Java,unit testing,UI,RESTful API,jQuery,Angular",,,,PREMIUM,30+ ,5,10,,,
Delivery Lead / Manager / Head – Robotics & AI Business Unit,Shree consultancy,15-25 Yrs,Bengaluru,"RPA,Artificial Intelligence,AI,Process Improvement,developers",,,,PREMIUM,30+ ,15,25,,,
Artificial Intelligence Tech Lead & Conversational AI practitioner,Zion HR Services,7-12 Yrs,Bengaluru,"Tensorflow,Reinforcement Learning,NLP,Torch,Natural Language Processing,Deep Learning,Natural Language,LSTM",,,"25,00,000 - 40,00,000",PREMIUM,14 ,7,12,2500000.0,4000000.0,3250000.0
Urgent opening For VP Sales in Medical Device Company in Bangalore,Delight HR Services Pvt Ltd,7-12 Yrs,Bengaluru,"Sales,Cloud Sales,SAAS,Artificial Intelligence,VP,Software Sales",,,,,30+ ,7,12,,,
SAP Consultant,Icube Human Capital Solutions (India) LLP,7-12 Yrs,"Singapore, Dubai, Hyderabad, Pune, Bengaluru, Malaysia","SAP Consulting,System Integration,Information Technology,IT Skills,Project Management,SAP,BPO,project management",,,,PREMIUM,16 ,7,12,,,
Chief Technology Officer,Icube Human Capital Solutions (India) LLP,5-10 Yrs,"Singapore, Dubai, Pune, Bengaluru, Mumbai , Malaysia","Leadership,Technology Solutions,Domain Management,Artificial Intelligence,Part Time",,,,PREMIUM,16 ,5,10,,,
Senior Manager 3PL For Bangalore Urgent Openings,Yellow Box HR Services Pvt. Ltd.,4-9 Yrs,Bengaluru,"r,Customer Experience,Data Analysis,Senior Management,Supply Chain Management,Data Analytics,Python,sql",,,"25,00,000 - 30,00,000",PREMIUM,6 ,4,9,2500000.0,3000000.0,2750000.0
Senior Manager 3PL For Bangalore Urgent Openings,Yellow Box HR Services Pvt. Ltd.,4-9 Yrs,Bengaluru,"r,Customer Experience,Data Analysis,Senior Management,Supply Chain Management,Data Analytics,Python,sql",,,"25,00,000 - 30,00,000",PREMIUM,6 ,4,9,2500000.0,3000000.0,2750000.0
Senior Associate -Analytics_Novozymes,Cerentral Consultants Pvt Ltd,4-7 Yrs,Bengaluru,"Data Analyst,Data Vizualization",,,,,7 ,4,7,,,
Sr UX/ User Experience Lead - Well Funded (AI/ ML) Product Company,Marga Placements,5-10 Yrs,"Ahmedabad, Bengaluru","Wire - Framing,Prototyping,Usability Analysis,UX / Interaction Design,User Experience Design,Information Architecture,UX,User Experience",,,"15,00,000 - 25,00,000",PREMIUM,30+ ,5,10,1500000.0,2500000.0,2000000.0
Senior Platform Engineer And Support-NEED ONLY Female Candidate-AVP,Credit Suisse,8-13 Yrs,Pune,"Elastic Search,Jenkins,FX,GIT,Investment Banking,Data Manipulation,Artificial Intelligence,Postgresql",3.8,286.0,,HOT JOB,5 ,8,13,,,
